"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"08-05-25 / 01:55 PM","Field Box","109","7","2","122"
"08-05-25 / 01:38 PM","Field Silver","110","2","4","209"
"08-05-25 / 01:32 PM","Promenade Reserved","520","16","3","53"
"08-05-25 / 01:20 PM","Field Reserved Platinum","135","1","2","99"
"08-05-25 / 09:20 AM","Promenade Baseline Gold","420","1","2","102"
"08-04-25 / 10:36 PM","Promenade Reserved","524","17","4","48"
"08-04-25 / 10:23 PM","Clover/Fiserv Platinum","19","1","2","400"
"08-04-25 / 10:05 PM","Baseline Silver","129","25","4","107"
"08-04-25 / 09:48 PM","Promenade Reserved Gold","509","1","2","53"
"08-04-25 / 09:47 PM","Promenade Outfield","503","15","0","39"
"08-04-25 / 09:16 PM","Baseline Box","105","36","9","91"
"08-04-25 / 09:03 PM","Metropolitan Silver","121","10","2","207"
"08-04-25 / 08:43 PM","Baseline Box","131","27","2","93"
"08-04-25 / 08:14 PM","Promenade Outfield","536","12","2","39"
"08-04-25 / 07:29 PM","Promenade Outfield","536","12","4","40"
"08-04-25 / 07:20 PM","Field Reserved","135","7","2","79"
"08-04-25 / 06:57 PM","Metropolitan Bronze","113","15","2","162"
"08-04-25 / 03:25 PM","Metropolitan Box","123","25","2","146"
"08-04-25 / 01:10 PM","Promenade Infield","510","17","2","57"
"08-04-25 / 01:00 PM","Excelsior Box","309","12","5","99"
"08-04-25 / 12:52 PM","Promenade Baseline Gold","407","1","2","94"
"08-04-25 / 12:23 PM","Metropolitan Box","123","28","2","136"
"08-04-25 / 12:09 PM","Promenade Box","432","2","3","54"
"08-04-25 / 10:27 AM","Promenade Reserved","522","5","0","48"
"08-04-25 / 09:03 AM","Promenade Box","429","4","2","55"
"08-04-25 / 07:06 AM","Excelsior Box","312","4","2","126"
"08-04-25 / 06:06 AM","Promenade Outfield","534","16","2","39"
"08-04-25 / 02:08 AM","Promenade Infield","513","9","2","55"
"08-04-25 / 12:20 AM","Promenade Infield","518","11","4","59"
"08-03-25 / 11:10 PM","Metropolitan Bronze","122","19","6","175"
"08-03-25 / 10:09 PM","Promenade Infield","515","3","2","70"
"08-03-25 / 09:24 PM","Promenade Baseline","427","5","2","61"
"08-03-25 / 09:10 PM","Baseline Silver","128","16","0","104"
"08-03-25 / 07:48 PM","Promenade Reserved","519","4","2","63"
"08-03-25 / 07:38 PM","Promenade Outfield","537","10","2","38"
"08-03-25 / 07:00 PM","Coca-Cola Corner Gold","305","1","2","91"
"08-03-25 / 07:00 PM","The Porch Presented by Hijole!","335","2","2","83"
"08-03-25 / 06:41 PM","Field Reserved","103","10","3","103"
"08-03-25 / 06:05 PM","Promenade Reserved","531","16","3","38"
"08-03-25 / 05:13 PM","Promenade Reserved Gold","509","1","2","75"
"08-03-25 / 04:45 PM","Field Box","110","24","2","138"
"08-03-25 / 04:39 PM","Promenade Outfield","536","11","2","39"
"08-03-25 / 04:22 PM","Excelsior Reserved","331","10","2","68"
"08-03-25 / 03:06 PM","Baseline Silver","128","4","2","99"
"08-03-25 / 03:06 PM","Field Reserved","136","2","0","79"
"08-03-25 / 03:01 PM","Metropolitan Gold","123","5","2","229"
"08-03-25 / 02:47 PM","Promenade Outfield","536","3","4","44"
"08-03-25 / 02:47 PM","Promenade Outfield Gold","535","1","4","54"
"08-03-25 / 12:28 PM","Metropolitan Gold","113","6","2","252"
"08-03-25 / 11:11 AM","Promenade Baseline","426","6","2","63"
"08-03-25 / 10:53 AM","Promenade Box","430","2","2","55"
"08-02-25 / 11:46 PM","Promenade Reserved","508","8","3","49"
"08-02-25 / 10:42 PM","Promenade Baseline","408","3","2","72"
"08-02-25 / 09:34 PM","Promenade Outfield","535","11","3","36"
"08-02-25 / 09:07 PM","Promenade Baseline","404","3","2","45"
"08-02-25 / 08:00 PM","Promenade Outfield","532","17","2","33"
"08-02-25 / 07:33 PM","Excelsior Box","326","3","2","108"
"08-02-25 / 07:33 PM","Metropolitan Box","124","29","2","106"
"08-02-25 / 06:25 PM","Baseline Box","106","9","4","110"
"08-02-25 / 05:11 PM","Excelsior Reserved","307","5","2","77"
"08-02-25 / 05:10 PM","Promenade Outfield","536","2","4","40"
"08-02-25 / 02:29 PM","Delta Sky360° Gold","F","5","2","720"
"08-02-25 / 02:14 PM","Promenade Reserved","520","6","2","40"
"08-02-25 / 01:42 PM","Field Box","126","29","2","94"
"08-02-25 / 12:41 PM","Promenade Outfield","535","12","2","33"
"08-02-25 / 12:27 PM","Promenade Outfield","535","11","6","33"
"08-02-25 / 11:59 AM","The Porch Presented by Hijole!","335","6","0","54"
"08-02-25 / 10:55 AM","Field Box","109","25","2","103"
"08-02-25 / 10:26 AM","Promenade Reserved Gold","521","1","2","51"
"08-02-25 / 09:19 AM","Promenade Infield","518","12","5","49"
"08-02-25 / 06:19 AM","Excelsior Silver","314","3","2","143"
"08-02-25 / 01:38 AM","Promenade Outfield","537","9","2","32"
"08-01-25 / 11:38 PM","Promenade Box","435","2","2","46"
"08-01-25 / 11:11 PM","Promenade Outfield","534","16","2","32"
"08-01-25 / 10:09 PM","Baseline Box","132","34","2","69"
"08-01-25 / 10:09 PM","The Porch Presented by Hijole!","336","10","6","60"
"08-01-25 / 08:22 PM","Metropolitan Silver","121","7","6","216"
"08-01-25 / 07:11 PM","Promenade Outfield","536","8","3","33"
"08-01-25 / 05:43 PM","Metropolitan Bronze","112","22","2","130"
"08-01-25 / 02:43 PM","Field Reserved Platinum","135","1","2","111"
"08-01-25 / 12:34 AM","Metropolitan Box","111","27","2","112"
"07-31-25 / 09:38 PM","Field Reserved","136","15","2","72"
"07-31-25 / 08:53 PM","Baseline Silver","129","9","4","112"
"07-31-25 / 06:22 PM","Metropolitan Box","111","27","2","117"
"07-31-25 / 04:48 PM","Promenade Baseline","424","4","2","66"
"07-31-25 / 03:24 PM","Field Box","125","25","3","107"
"07-31-25 / 02:01 PM","Field Reserved","136","6","0","69"
"07-31-25 / 12:27 PM","Promenade Reserved","526","5","2","41"
"07-31-25 / 11:24 AM","Excelsior Silver","316","2","2","158"
"07-30-25 / 11:39 PM","Metropolitan Gold","113","4","6","297"
"07-30-25 / 09:39 PM","Promenade Outfield","532","17","5","32"
"07-29-25 / 03:22 AM","Delta Sky360° Gold","F","4","2","700"
"07-29-25 / 12:32 AM","Promenade Infield","513","8","0","50"
"07-28-25 / 11:06 PM","Promenade Box","437","6","2","41"
"07-28-25 / 10:33 PM","The Porch Presented by Hijole!","336","11","2","56"
"07-28-25 / 10:10 PM","Baseline Silver","107","5","0","124"
"07-28-25 / 09:56 PM","Metropolitan Box","111","28","2","112"
"07-28-25 / 09:08 PM","Baseline Silver","129","9","6","120"
"07-28-25 / 09:00 PM","Promenade Infield","512","6","0","43"
"07-28-25 / 08:09 PM","Excelsior Box","326","3","2","108"
"07-28-25 / 08:05 PM","Field Reserved Platinum","135","1","0","83"
"07-28-25 / 07:31 PM","Excelsior Silver","314","2","5","158"
"07-28-25 / 06:06 PM","Promenade Reserved","529","14","2","32"
"07-28-25 / 03:01 PM","Metropolitan Bronze","114","21","2","162"
"07-28-25 / 01:20 PM","Promenade Infield","512","13","2","41"
"07-28-25 / 11:53 AM","Field Reserved","137","15","2","61"
"07-27-25 / 06:48 PM","Clover/Fiserv Diamond","12","2","0","283"
"07-27-25 / 01:47 PM","Baseline Silver","129","34","2","73"
"07-27-25 / 10:54 AM","Promenade Reserved","507","3","7","53"
"07-27-25 / 03:34 AM","Baseline Silver","129","33","2","70"
"07-27-25 / 12:08 AM","Coca-Cola Corner","302","11","2","65"
"07-26-25 / 07:43 PM","Promenade Infield","515","2","2","61"
"07-26-25 / 05:34 PM","Excelsior Box","312","3","2","180"
"07-26-25 / 02:49 PM","Excelsior Box","327","7","5","111"
"07-26-25 / 02:22 PM","Excelsior Box","327","12","0","69"
"07-26-25 / 02:15 PM","Excelsior Silver","318","2","0","145"
"07-26-25 / 01:49 PM","Metropolitan Box","122","24","2","132"
"07-26-25 / 12:54 PM","Promenade Baseline","401","7","4","49"
"07-26-25 / 12:15 PM","Excelsior Gold","313","1","4","175"
"07-26-25 / 01:52 AM","Promenade Reserved","506","9","0","37"
"07-25-25 / 10:54 PM","Promenade Outfield","535","16","3","32"
"07-25-25 / 09:08 PM","Baseline Box","106","10","2","95"
"07-25-25 / 08:41 PM","Excelsior Box Gold","328","1","2","135"
"07-25-25 / 08:27 PM","Promenade Outfield","536","13","6","32"
"07-25-25 / 07:35 PM","Promenade Reserved","527","8","4","39"
"07-25-25 / 06:58 PM","Promenade Outfield","536","13","2","32"
"07-25-25 / 04:28 PM","Promenade Reserved Gold","523","1","4","58"
"07-25-25 / 03:10 PM","The Porch Presented by Hijole!","335","9","6","64"
"07-25-25 / 03:10 PM","The Porch Presented by Hijole!","335","10","5","64"
"07-25-25 / 01:59 PM","Promenade Reserved","522","14","4","43"
"07-25-25 / 01:59 PM","Promenade Box","435","6","2","38"
"07-25-25 / 10:45 AM","Promenade Reserved","508","17","3","46"
"07-24-25 / 08:40 PM","Promenade Infield","518","17","4","49"
"07-24-25 / 07:12 PM","Excelsior Box","329","11","2","92"
"07-24-25 / 07:09 PM","Promenade Outfield","505","2","9","52"
"07-24-25 / 03:52 PM","Promenade Reserved","522","11","2","45"
"07-24-25 / 03:09 PM","Coca-Cola Corner Gold","301","1","2","63"
"07-24-25 / 02:12 PM","Excelsior Box","312","8","0","90"
"07-24-25 / 01:15 PM","Metropolitan Bronze","114","21","2","176"
"07-24-25 / 01:15 PM","Promenade Reserved","529","14","3","35"
"07-24-25 / 11:52 AM","Promenade Box","434","3","2","44"
"07-23-25 / 10:27 PM","Baseline Silver","129","8","2","122"
"07-23-25 / 10:21 PM","Promenade Reserved","520","16","5","45"
"07-23-25 / 08:50 PM","Promenade Box Gold","437","1","2","48"
"07-23-25 / 08:50 PM","Promenade Reserved Gold","526","1","2","54"
"07-23-25 / 08:44 PM","Promenade Box","436","3","2","42"
"07-23-25 / 05:08 PM","Metropolitan Silver","113","10","5","194"
"07-23-25 / 03:52 PM","Promenade Infield","512","15","2","52"
"07-23-25 / 07:12 AM","Clover/Fiserv Silver","14","6","2","248"
"07-22-25 / 09:36 PM","Promenade Reserved","530","14","2","32"
"07-22-25 / 08:50 PM","Promenade Baseline","401","3","6","52"
"07-22-25 / 08:44 PM","Hyundai Club","118","6","2","216"
"07-22-25 / 07:57 PM","The Porch Gold Presented by Hijole!","338","1","0","59"
"07-22-25 / 07:52 PM","Coca-Cola Corner","304","9","2","62"
"07-22-25 / 07:52 PM","Coca-Cola Corner","303","3","2","70"
"07-22-25 / 06:52 PM","Metropolitan Bronze","111","22","5","131"
"07-22-25 / 02:35 PM","Promenade Baseline","427","3","2","56"
"07-22-25 / 01:45 PM","Promenade Infield","513","9","2","54"
"07-21-25 / 10:28 PM","Clover/Fiserv Silver","13","5","5","286"
"07-21-25 / 09:20 PM","Coca-Cola Corner","304","2","2","68"
"07-21-25 / 07:18 PM","Baseline Silver","107","1","2","137"
"07-21-25 / 06:46 PM","Excelsior Reserved","332","12","2","66"
"07-21-25 / 06:18 PM","Field Silver","110","3","2","167"
"07-21-25 / 03:47 PM","Metropolitan Box","123","26","4","121"
"07-21-25 / 03:22 PM","Metropolitan Bronze","114","20","4","173"
"07-21-25 / 01:42 PM","The Porch Presented by Hijole!","335","2","5","68"
"07-20-25 / 09:14 PM","Excelsior Box","326","8","2","103"
"07-20-25 / 08:54 PM","Field Reserved","138","19","2","64"
"07-20-25 / 08:14 PM","Promenade Box","430","2","2","44"
"07-20-25 / 08:14 PM","Promenade Reserved","508","5","5","48"
"07-20-25 / 07:14 PM","Metropolitan Box","123","29","2","106"
"07-20-25 / 01:29 AM","Promenade Infield","514","3","0","60"
"07-20-25 / 01:13 AM","Promenade Reserved","531","8","2","31"
"07-19-25 / 07:06 PM","Promenade Baseline","406","2","2","66"
"07-19-25 / 06:54 PM","Promenade Reserved","525","5","2","29"
"07-19-25 / 05:05 PM","Metropolitan Silver","114","7","2","222"
"07-19-25 / 04:38 PM","Excelsior Box","311","10","2","97"
"07-19-25 / 03:31 PM","Coca-Cola Corner","302","8","2","59"
"07-19-25 / 10:06 AM","Excelsior Box","329","10","2","85"
"07-18-25 / 11:43 PM","Promenade Reserved","530","17","4","30"
"07-18-25 / 09:21 PM","Baseline Box","105","17","4","82"
"07-18-25 / 07:52 PM","Promenade Reserved","507","14","2","39"
"07-18-25 / 03:06 PM","Metropolitan Box","124","31","2","102"
"07-18-25 / 01:36 PM","Baseline Box","130","21","0","50"
"07-18-25 / 11:31 AM","Excelsior Box Gold","326","1","2","95"
"07-18-25 / 10:31 AM","Excelsior Reserved","330","3","2","95"
"07-17-25 / 06:38 PM","Metropolitan Silver","122","12","0","138"
"07-17-25 / 12:46 PM","Field Reserved","101","7","2","88"
"07-17-25 / 11:29 AM","Clover/Fiserv Silver","12","7","2","225"
"07-16-25 / 09:14 PM","Promenade Infield","518","6","5","54"
"07-16-25 / 07:14 PM","Promenade Outfield","536","9","2","33"
"07-16-25 / 05:31 PM","Promenade Outfield","536","16","5","31"
"07-16-25 / 04:31 PM","Promenade Infield","510","2","2","57"
"07-15-25 / 09:12 PM","Hyundai Club","117","4","2","227"
"07-15-25 / 08:06 PM","Field Reserved","101","15","5","86"
"07-15-25 / 04:04 AM","Baseline Box","106","31","2","55"
"07-14-25 / 10:01 PM","Promenade Box Gold","429","1","2","55"
"07-14-25 / 06:01 PM","Field Box","125","31","2","95"
"07-14-25 / 05:52 PM","Promenade Outfield","536","15","5","33"
"07-14-25 / 01:14 PM","Metropolitan Box","122","24","3","136"
"07-13-25 / 10:39 PM","Promenade Baseline","403","4","2","53"
"07-13-25 / 08:14 PM","Promenade Outfield","538","16","2","31"
"07-13-25 / 08:03 PM","Promenade Infield","510","17","8","49"
"07-13-25 / 05:38 PM","Promenade Infield","516","12","2","49"
"07-13-25 / 05:03 PM","Promenade Reserved","530","7","2","32"
"07-13-25 / 04:27 PM","Excelsior Silver","324","3","0","113"
"07-13-25 / 10:21 AM","Field Box","126","26","6","99"
"07-12-25 / 08:09 PM","Promenade Box Gold","432","1","2","53"
"07-12-25 / 07:31 PM","Promenade Box","433","3","2","43"
"07-12-25 / 06:12 PM","Promenade Baseline","405","4","2","51"
"07-12-25 / 05:09 PM","Promenade Baseline","419","4","2","82"
"07-12-25 / 12:03 PM","Promenade Reserved","530","13","2","31"
"07-11-25 / 11:17 PM","Promenade Reserved","526","3","0","40"
"07-11-25 / 10:38 PM","Promenade Outfield","502","6","8","44"
"07-11-25 / 09:47 PM","Field Reserved","103","15","2","85"
"07-11-25 / 08:49 PM","Promenade Infield","510","10","2","43"
"07-11-25 / 05:45 PM","Promenade Outfield","503","2","0","34"
"07-11-25 / 05:22 PM","Baseline Box","130","29","2","54"
"07-10-25 / 02:10 PM","Promenade Gold","416","1","2","112"
"07-10-25 / 11:44 AM","Excelsior Box","310","4","2","68"
"07-10-25 / 11:13 AM","Field Reserved","103","4","2","93"
"07-09-25 / 06:04 PM","The Cadillac Club at Payson's Silver","CADI","3","2","431"
"07-09-25 / 01:04 PM","The Porch Presented by Hijole!","336","10","6","61"
"07-08-25 / 10:44 PM","Excelsior Box","329","6","2","97"
"07-08-25 / 10:24 PM","Promenade Outfield","537","17","4","30"
"07-08-25 / 04:43 PM","Excelsior Box","310","3","2","107"
"07-08-25 / 03:01 PM","Promenade Outfield","505","15","2","38"
"07-08-25 / 02:32 PM","Metropolitan Gold","114","4","2","304"
"07-08-25 / 01:32 PM","Field Silver","126","2","2","149"
"07-07-25 / 09:50 PM","Metropolitan Box","111","23","2","118"
"07-07-25 / 09:37 PM","Promenade Infield","510","10","4","43"
"07-07-25 / 08:21 PM","Metropolitan Box","112","31","2","116"
"07-07-25 / 02:26 PM","Metropolitan Box","124","27","3","104"
"07-06-25 / 08:10 PM","Promenade Outfield","535","17","2","32"
"07-06-25 / 05:50 PM","Promenade Reserved","531","8","3","33"
"07-06-25 / 04:54 PM","Promenade Silver","417","2","2","91"
"07-06-25 / 03:23 PM","Promenade Infield","514","10","0","37"
"07-06-25 / 01:23 PM","Field Reserved","137","19","2","66"
"07-06-25 / 04:08 AM","Metropolitan Bronze","111","20","2","123"
"07-05-25 / 06:31 PM","Promenade Reserved","531","8","5","33"
"07-05-25 / 05:44 PM","Promenade Silver","413","3","2","97"
"07-05-25 / 03:52 PM","Metropolitan Box","113","31","2","124"
"07-05-25 / 12:42 PM","Promenade Baseline","427","3","2","51"
"07-05-25 / 10:47 AM","Metropolitan Silver","123","7","4","181"
"07-04-25 / 05:29 PM","Excelsior Box","329","12","2","86"
"07-04-25 / 05:27 PM","Field Box","110","29","4","115"
"07-03-25 / 09:03 PM","Promenade Reserved","521","8","2","46"
"07-03-25 / 08:22 PM","Baseline Box","104","26","2","71"
"07-03-25 / 04:22 PM","Excelsior Reserved","331","8","2","80"
"07-02-25 / 02:41 PM","Metropolitan Box","111","31","2","116"
"07-01-25 / 06:22 PM","Baseline Box","106","35","2","55"
"06-30-25 / 09:58 PM","Standing Room Only","SRO","15","0","133"
"06-30-25 / 09:41 PM","Baseline Box","130","30","2","55"
"06-30-25 / 01:06 PM","Promenade Silver","414","4","2","78"
"06-30-25 / 11:06 AM","The Porch Presented by Hijole!","337","2","7","75"
"06-29-25 / 10:54 PM","Promenade Outfield","504","4","0","36"
"06-28-25 / 08:35 PM","Baseline Silver","129","13","2","72"
"06-28-25 / 08:35 PM","Promenade Reserved","524","5","2","43"
"06-28-25 / 07:10 PM","Promenade Reserved","530","7","2","39"
"06-28-25 / 05:10 PM","Promenade Box","437","7","2","42"
"06-28-25 / 03:09 PM","Baseline Box","106","19","0","60"
"06-28-25 / 12:20 PM","Excelsior Reserved Gold","332","1","3","110"
"06-27-25 / 10:09 PM","Promenade Silver","416","","2","68"
"06-27-25 / 06:02 PM","Metropolitan Box","111","31","4","150"
"06-27-25 / 05:07 PM","Baseline Box","131","36","2","78"
"06-27-25 / 01:33 PM","Metropolitan Box","112","31","2","165"
"06-27-25 / 01:07 PM","The Porch Gold Presented by Hijole!","337","1","2","89"
"06-27-25 / 10:39 AM","Promenade Infield","510","12","2","39"
"06-27-25 / 01:14 AM","Promenade Box Gold","432","1","3","56"
"06-26-25 / 11:32 PM","Promenade Reserved","508","17","6","50"
"06-26-25 / 09:33 PM","Promenade Baseline Gold","401","1","5","66"
"06-26-25 / 05:29 PM","Baseline Box","130","35","2","67"
"06-26-25 / 04:44 PM","Baseline Silver","129","24","2","56"
"06-26-25 / 02:25 PM","Field Box","110","28","2","133"
"06-26-25 / 12:40 AM","Field Box","125","30","2","120"
"06-25-25 / 05:44 PM","Metropolitan Gold","114","3","2","306"
"06-25-25 / 01:45 PM","Promenade Box","429","4","2","50"
"06-23-25 / 03:49 AM","Promenade Baseline","423","2","4","89"
"06-22-25 / 11:02 PM","Promenade Outfield","537","15","2","38"
"06-22-25 / 03:01 PM","Metropolitan Box","111","30","6","164"
"06-21-25 / 11:02 PM","Promenade Outfield","536","15","2","38"
"06-20-25 / 03:37 PM","Field Box","125","13","2","119"
"06-20-25 / 10:50 AM","Delta Sky360° Diamond","AA","2","2","900"
"06-19-25 / 05:38 PM","Promenade Reserved","528","17","6","44"
"06-19-25 / 10:50 AM","Coca-Cola Corner","301","4","3","77"
"06-19-25 / 09:27 AM","Field Box","110","10","2","123"
"06-18-25 / 09:14 PM","Promenade Reserved","506","8","5","58"
"06-18-25 / 09:53 AM","Coca-Cola Corner","302","8","7","82"
"06-17-25 / 09:51 PM","Metropolitan Gold","123","5","4","229"
"06-17-25 / 08:51 PM","Clover/Fiserv Silver","19","7","0","162"
"06-17-25 / 03:13 PM","Clover/Fiserv Silver","12","5","2","299"
"06-16-25 / 10:13 PM","Promenade Baseline","402","6","2","64"
"06-16-25 / 10:02 PM","Excelsior Box","329","4","2","110"
"06-16-25 / 07:27 PM","Excelsior Box Gold","312","1","2","108"
"06-16-25 / 07:24 PM","Excelsior Reserved","333","9","3","85"
"06-16-25 / 01:30 PM","Promenade Outfield Gold","503","1","2","64"
"06-16-25 / 01:21 PM","Baseline Box","131","33","2","61"
"06-16-25 / 10:35 AM","Promenade Baseline","409","4","2","63"
"06-15-25 / 06:43 PM","Excelsior Box","329","10","3","104"
"06-15-25 / 05:51 PM","Field Silver","110","4","2","153"
"06-15-25 / 04:29 PM","Excelsior Box","309","12","2","99"
"06-15-25 / 04:28 PM","Excelsior Box Gold","328","1","2","128"
"06-15-25 / 01:59 PM","Baseline Silver","127","31","2","97"
"06-15-25 / 12:57 AM","Promenade Reserved","509","14","10","49"
"06-14-25 / 05:44 PM","Excelsior Box Gold","311","1","0","126"
"06-13-25 / 07:18 PM","Baseline Box","106","34","2","74"
"06-13-25 / 04:37 PM","Promenade Baseline","420","2","2","94"
"06-13-25 / 03:42 PM","Promenade Box","436","6","2","47"
"06-13-25 / 03:42 PM","Promenade Box","436","5","2","48"
"06-13-25 / 02:14 PM","Field Reserved","138","2","2","79"
"06-13-25 / 08:13 AM","Promenade Box","436","6","6","47"
"06-12-25 / 11:57 PM","Field Reserved","101","7","2","88"
"06-12-25 / 10:36 PM","Field Reserved","103","3","2","86"
"06-12-25 / 09:57 PM","Excelsior Box","329","12","2","97"
"06-12-25 / 01:36 PM","Promenade Infield Gold","517","1","2","78"
"06-12-25 / 09:03 AM","Promenade Infield","510","10","2","52"
"06-11-25 / 09:26 PM","Field Silver","110","3","0","171"
"06-11-25 / 01:42 PM","Promenade Reserved","521","17","3","49"
"06-10-25 / 11:42 PM","Field Reserved","103","3","2","81"
"06-10-25 / 10:18 AM","Field Box","125","13","2","119"
"06-09-25 / 12:20 AM","Promenade Outfield","537","16","2","36"
"06-08-25 / 09:11 PM","Promenade Gold","414","1","2","118"
"06-08-25 / 08:28 PM","Baseline Silver","128","4","0","119"
"06-08-25 / 05:12 PM","Baseline Silver","128","6","0","110"
"06-08-25 / 04:07 PM","Promenade Baseline","421","4","2","100"
"06-08-25 / 09:17 AM","Field Reserved","137","2","2","75"
"06-07-25 / 04:25 PM","Baseline Silver","129","28","2","67"
"06-07-25 / 01:57 PM","Baseline Box","105","22","2","106"
"06-06-25 / 03:28 PM","Field Reserved","134","4","2","104"
"06-06-25 / 12:44 PM","Excelsior Reserved","331","2","0","85"
"06-05-25 / 10:25 PM","Promenade Reserved","521","17","2","50"
"06-05-25 / 11:10 AM","Promenade Outfield","537","15","2","35"
"06-05-25 / 10:31 AM","Excelsior Reserved","331","9","4","108"
"06-05-25 / 09:10 AM","Delta Sky360° Gold","G","4","0","901"
"06-04-25 / 10:07 PM","Promenade Box","436","3","2","46"
"06-03-25 / 08:05 PM","Promenade Infield","515","14","2","64"
"06-02-25 / 07:44 AM","Baseline Box","104","26","2","78"
"06-01-25 / 12:31 PM","Promenade Baseline","423","4","3","79"
"06-01-25 / 12:31 PM","Promenade Baseline","424","2","2","79"
"05-31-25 / 08:37 PM","Excelsior Reserved","306","8","4","82"
"05-31-25 / 03:07 AM","Hyundai Club","119","6","0","1451"
"05-30-25 / 05:07 PM","Baseline Box","131","36","4","108"
"05-30-25 / 09:05 AM","Promenade Reserved","522","4","2","52"
"05-29-25 / 09:30 PM","Baseline Box","131","36","8","101"
"05-29-25 / 03:18 PM","Metropolitan Box","113","29","3","195"
"05-29-25 / 10:50 AM","Excelsior Reserved","332","10","3","77"
"05-28-25 / 11:31 AM","Field Box","125","8","2","119"
"05-27-25 / 06:57 PM","Field Reserved","103","3","2","86"
"05-25-25 / 11:04 AM","Field Box","110","17","2","119"
"05-25-25 / 07:42 AM","Metropolitan Gold","113","5","2","245"
"05-24-25 / 03:57 PM","Baseline Silver","127","31","4","96"
"05-20-25 / 04:26 PM","Promenade Outfield","537","10","2","35"
"05-19-25 / 11:47 PM","Promenade Silver","418","2","0","86"
"05-19-25 / 09:42 PM","Field Reserved","134","2","2","81"
"05-18-25 / 09:44 PM","Excelsior Reserved","333","2","2","87"
"05-18-25 / 07:58 PM","Promenade Outfield","538","17","6","36"
"05-17-25 / 06:35 PM","Promenade Outfield","537","16","7","37"
"05-16-25 / 10:04 PM","Promenade Outfield","504","3","2","38"
"05-15-25 / 05:53 PM","Hyundai Club","116","4","2","299"
"05-14-25 / 10:36 PM","Promenade Outfield","537","11","4","38"
"05-14-25 / 08:48 PM","Delta Sky360° Platinum","C","1","2","1806"
